| slit |                    name | spat_pixpos | spat_fracpos | box_width | opt_fwhm |  s2n | wv_rms |
|  773 | SPAT0064-SLIT0773-DET01 |        64.4 |        0.029 |      3.00 |    2.479 | 0.05 |  0.397 |
|  773 | SPAT0080-SLIT0773-DET01 |        79.6 |        0.039 |      3.00 |    4.109 | 0.28 |  0.397 |
|  773 | SPAT0094-SLIT0773-DET01 |        93.6 |        0.049 |      3.00 |    4.100 | 0.43 |  0.397 |
|  773 | SPAT0102-SLIT0773-DET01 |       102.3 |        0.055 |      3.00 |    4.393 | 0.34 |  0.397 |
|  773 | SPAT0108-SLIT0773-DET01 |       107.9 |        0.058 |      3.00 |    9.208 | 0.35 |  0.397 |
|  773 | SPAT0466-SLIT0773-DET01 |       466.3 |        0.296 |      3.00 |    4.464 | 0.62 |  0.397 |
|  773 | SPAT1086-SLIT0773-DET01 |      1086.2 |        0.707 |      3.00 |    1.306 | 0.59 |  0.397 |
|  773 | SPAT1146-SLIT0773-DET01 |      1146.4 |        0.747 |      3.00 |    0.725 | 6.10 |  0.397 |
