| slit |                    name | spat_pixpos | spat_fracpos | box_width | opt_fwhm |  s2n | wv_rms |
|  773 | SPAT0538-SLIT0773-DET01 |       537.7 |        0.344 |      3.00 |    5.763 | 0.61 |  0.397 |
|  773 | SPAT0546-SLIT0773-DET01 |       546.2 |        0.349 |      3.00 |    4.631 | 0.67 |  0.397 |
|  773 | SPAT0551-SLIT0773-DET01 |       551.2 |        0.353 |      3.00 |    4.772 | 0.63 |  0.397 |
|  773 | SPAT0977-SLIT0773-DET01 |       977.4 |        0.635 |      3.00 |    0.482 | 0.43 |  0.397 |
|  773 | SPAT1037-SLIT0773-DET01 |      1037.2 |        0.675 |      3.00 |    0.698 | 7.38 |  0.397 |
|  773 | SPAT1372-SLIT0773-DET01 |      1371.8 |        0.897 |      3.00 |    5.712 | 0.94 |  0.397 |
|  773 | SPAT1389-SLIT0773-DET01 |      1388.7 |        0.909 |      3.00 |    4.914 | 1.17 |  0.397 |
|  773 | SPAT1494-SLIT0773-DET01 |      1493.7 |        0.978 |      3.00 |    1.646 | 0.36 |  0.397 |
|  773 | SPAT1509-SLIT0773-DET01 |      1509.3 |        0.989 |      3.00 |    2.027 | 0.47 |  0.397 |
