| slit |                    name | spat_pixpos | spat_fracpos | box_width | opt_fwhm |    s2n | wv_rms |
| 1038 | SPAT0933-SLIT1038-DET01 |       933.0 |        0.354 |      3.00 |    1.207 |  37.68 |  0.049 |
| 1038 | SPAT1200-SLIT1038-DET01 |      1200.4 |        0.771 |      3.00 |    8.548 |   4.12 |  0.049 |
| 1038 | SPAT1215-SLIT1038-DET01 |      1214.8 |        0.794 |      3.00 |   15.979 |  12.21 |  0.049 |
| 1038 | SPAT1216-SLIT1038-DET01 |      1215.8 |        0.795 |      3.00 |   15.161 |  12.46 |  0.049 |
| 1038 | SPAT1264-SLIT1038-DET01 |      1263.6 |        0.868 |      3.00 |   18.570 |  14.88 |  0.049 |
| 1038 | SPAT1280-SLIT1038-DET01 |      1280.5 |        0.896 |      3.00 |    5.935 |  13.43 |  0.049 |
| 1038 | SPAT1315-SLIT1038-DET01 |      1314.6 |        0.949 |      3.00 |   31.691 | 131.21 |  0.049 |
| 1038 | SPAT1337-SLIT1038-DET01 |      1337.4 |        0.984 |      3.00 |   39.907 |  19.73 |  0.049 |
