| slit |                    name | spat_pixpos | spat_fracpos | box_width | opt_fwhm |  s2n | wv_rms |
| 1038 | SPAT0888-SLIT1038-DET01 |       887.5 |        0.268 |      3.00 |    1.496 | 0.42 |  0.049 |
| 1038 | SPAT0897-SLIT1038-DET01 |       896.6 |        0.282 |      3.00 |    5.478 | 0.27 |  0.049 |
| 1038 | SPAT0943-SLIT1038-DET01 |       942.6 |        0.353 |      3.00 |    0.757 | 3.72 |  0.049 |
| 1038 | SPAT1013-SLIT1038-DET01 |      1013.0 |        0.463 |      3.00 |    1.563 | 1.30 |  0.049 |
| 1038 | SPAT1254-SLIT1038-DET01 |      1253.8 |        0.838 |      3.00 |   16.589 | 0.47 |  0.049 |
| 1038 | SPAT1259-SLIT1038-DET01 |      1259.3 |        0.847 |      3.00 |   10.364 | 0.43 |  0.049 |
| 1038 | SPAT1266-SLIT1038-DET01 |      1266.0 |        0.858 |      3.00 |   10.119 | 0.48 |  0.049 |
| 1038 | SPAT1276-SLIT1038-DET01 |      1276.5 |        0.874 |      3.00 |   10.482 | 0.38 |  0.049 |
| 1038 | SPAT1305-SLIT1038-DET01 |      1304.7 |        0.917 |      3.00 |    0.778 | 4.14 |  0.049 |
