| slit |                    name | spat_pixpos | spat_fracpos | box_width | opt_fwhm |   s2n | wv_rms |
| 1038 | SPAT0771-SLIT1038-DET01 |       770.8 |        0.104 |      3.00 |   11.564 |  5.97 |  0.049 |
| 1038 | SPAT0803-SLIT1038-DET01 |       802.9 |        0.155 |      3.00 |    5.432 |  8.73 |  0.049 |
| 1038 | SPAT0834-SLIT1038-DET01 |       833.9 |        0.203 |      3.00 |    9.557 |  6.35 |  0.049 |
| 1038 | SPAT0937-SLIT1038-DET01 |       937.3 |        0.364 |      3.00 |    0.595 |  3.03 |  0.049 |
| 1038 | SPAT1014-SLIT1038-DET01 |      1014.0 |        0.483 |      3.00 |    0.673 | 39.46 |  0.049 |
| 1038 | SPAT1102-SLIT1038-DET01 |      1102.1 |        0.622 |      3.00 |    6.641 |  0.85 |  0.049 |
| 1038 | SPAT1117-SLIT1038-DET01 |      1116.5 |        0.644 |      3.00 |    6.210 |  1.00 |  0.049 |
| 1038 | SPAT1169-SLIT1038-DET01 |      1168.9 |        0.725 |      3.00 |    1.475 |  0.67 |  0.049 |
