| slit |                    name | spat_pixpos | spat_fracpos | box_width | opt_fwhm |  s2n |
|  336 | SPAT0181-SLIT0336-DET01 |       181.1 |        0.262 |      3.00 |    1.903 | 0.18 |
|  336 | SPAT0245-SLIT0336-DET01 |       245.2 |        0.360 |      3.00 |    1.271 | 0.74 |
|  336 | SPAT0266-SLIT0336-DET01 |       265.5 |        0.392 |      3.00 |    1.382 | 0.14 |
|  336 | SPAT0325-SLIT0336-DET01 |       324.7 |        0.484 |      3.00 |    2.210 | 0.25 |
|  336 | SPAT0343-SLIT0336-DET01 |       343.1 |        0.512 |      3.00 |    0.649 | 0.18 |
|  336 | SPAT0473-SLIT0336-DET01 |       473.0 |        0.711 |      3.00 |    0.953 | 5.63 |
|  336 | SPAT0515-SLIT0336-DET01 |       515.2 |        0.776 |      3.00 |    1.457 | 0.12 |
|  336 | SPAT0565-SLIT0336-DET01 |       565.4 |        0.854 |      3.00 |    5.465 | 0.09 |
|  336 | SPAT0569-SLIT0336-DET01 |       569.2 |        0.861 |      3.00 |    4.939 | 0.08 |
