| slit |                    name | spat_pixpos | spat_fracpos | box_width | opt_fwhm |  s2n | wv_rms |
| 1021 | SPAT0134-SLIT1021-DET01 |       134.1 |        0.061 |      3.00 |    1.383 | 1.59 |  0.077 |
| 1021 | SPAT0862-SLIT1021-DET01 |       862.5 |        0.421 |      3.00 |    6.451 | 2.99 |  0.077 |
| 1021 | SPAT0878-SLIT1021-DET01 |       878.2 |        0.429 |      3.00 |   13.516 | 2.94 |  0.077 |
| 1021 | SPAT0884-SLIT1021-DET01 |       884.1 |        0.432 |      3.00 |   13.056 | 1.66 |  0.077 |
| 1021 | SPAT1085-SLIT1021-DET01 |      1085.2 |        0.532 |      3.00 |   58.218 | 1.82 |  0.077 |
| 1021 | SPAT1094-SLIT1021-DET01 |      1093.6 |        0.536 |      3.00 |   59.070 | 2.03 |  0.077 |
| 1021 | SPAT1118-SLIT1021-DET01 |      1118.0 |        0.548 |      3.00 |   58.113 | 2.47 |  0.077 |
| 1021 | SPAT1144-SLIT1021-DET01 |      1143.9 |        0.560 |      3.00 |   20.058 | 3.39 |  0.077 |
