| slit |                    name | spat_pixpos | spat_fracpos | box_width | opt_fwhm |  s2n |
| 1063 | SPAT0042-SLIT1063-DET01 |        41.6 |        0.015 |      3.00 |    1.014 | 0.76 |
| 1063 | SPAT0177-SLIT1063-DET01 |       177.3 |        0.080 |      3.00 |    0.775 | 6.82 |
| 1063 | SPAT0297-SLIT1063-DET01 |       297.3 |        0.136 |      3.00 |    3.068 | 0.45 |
| 1063 | SPAT0342-SLIT1063-DET01 |       341.7 |        0.158 |      3.00 |    4.678 | 0.51 |
| 1063 | SPAT0826-SLIT1063-DET01 |       825.9 |        0.388 |      3.00 |    1.079 | 0.55 |
| 1063 | SPAT0927-SLIT1063-DET01 |       926.8 |        0.435 |      3.00 |    0.888 | 3.80 |
| 1063 | SPAT1078-SLIT1063-DET01 |      1078.0 |        0.507 |      3.00 |    0.893 | 0.47 |
| 1063 | SPAT1322-SLIT1063-DET01 |      1321.6 |        0.623 |      3.00 |    4.831 | 0.66 |
