| slit |                    name | spat_pixpos | spat_fracpos | box_width | opt_fwhm |    s2n | wv_rms |
| 1037 | SPAT0722-SLIT1037-DET01 |       722.4 |        0.027 |      3.00 |    1.053 |   1.89 |  0.055 |
| 1037 | SPAT0748-SLIT1037-DET01 |       747.8 |        0.067 |      3.00 |    9.364 |   0.97 |  0.055 |
| 1037 | SPAT0778-SLIT1037-DET01 |       778.0 |        0.114 |      3.00 |   17.727 |   0.88 |  0.055 |
| 1037 | SPAT0939-SLIT1037-DET01 |       938.5 |        0.364 |      3.00 |    0.615 |   0.30 |  0.055 |
| 1037 | SPAT1014-SLIT1037-DET01 |      1014.4 |        0.482 |      3.00 |   22.363 |   0.56 |  0.055 |
| 1037 | SPAT1060-SLIT1037-DET01 |      1060.2 |        0.553 |      3.00 |    0.769 | 103.85 |  0.055 |
| 1037 | SPAT1121-SLIT1037-DET01 |      1121.0 |        0.647 |      3.00 |    3.136 |   0.36 |  0.055 |
| 1037 | SPAT1324-SLIT1037-DET01 |      1323.7 |        0.964 |      3.00 |    2.914 |   0.25 |  0.055 |
