| slit |                    name | spat_pixpos | spat_fracpos | box_width | opt_fwhm |    s2n |
|  340 | SPAT0020-SLIT0340-DET01 |        19.7 |        0.016 |      3.00 |    0.422 |   6.66 |
|  340 | SPAT0155-SLIT0340-DET01 |       154.8 |        0.221 |      3.00 |    1.391 |   0.89 |
|  340 | SPAT0186-SLIT0340-DET01 |       186.0 |        0.265 |      3.00 |    0.984 |   2.19 |
|  340 | SPAT0229-SLIT0340-DET01 |       229.0 |        0.331 |      3.00 |    0.670 | 104.51 |
|  340 | SPAT0247-SLIT0340-DET01 |       246.5 |        0.357 |      3.00 |    8.280 |   1.67 |
|  340 | SPAT0535-SLIT0340-DET01 |       534.9 |        0.795 |      3.00 |    2.415 |   0.63 |
|  340 | SPAT0570-SLIT0340-DET01 |       570.5 |        0.850 |      3.00 |    2.309 |   0.67 |
|  340 | SPAT0598-SLIT0340-DET01 |       598.0 |        0.892 |      3.00 |    6.695 |   0.80 |
|  340 | SPAT0627-SLIT0340-DET01 |       627.1 |        0.935 |      3.00 |   18.506 |   0.48 |
