| slit |                    name | spat_pixpos | spat_fracpos | box_width | opt_fwhm |   s2n |
|  343 | SPAT0017-SLIT0343-DET01 |        16.7 |        0.009 |      3.00 |    0.615 |  1.63 |
|  343 | SPAT0086-SLIT0343-DET01 |        86.1 |        0.112 |      3.00 |    1.711 |  1.18 |
|  343 | SPAT0116-SLIT0343-DET01 |       115.9 |        0.157 |      3.00 |    0.814 | 19.19 |
|  343 | SPAT0237-SLIT0343-DET01 |       236.8 |        0.341 |      3.00 |    0.615 |  0.42 |
|  343 | SPAT0270-SLIT0343-DET01 |       270.3 |        0.391 |      3.00 |    1.418 |  0.35 |
|  343 | SPAT0385-SLIT0343-DET01 |       384.7 |        0.562 |      3.00 |    0.731 |  0.31 |
|  343 | SPAT0554-SLIT0343-DET01 |       554.2 |        0.817 |      3.00 |    3.112 |  0.24 |
|  343 | SPAT0573-SLIT0343-DET01 |       572.7 |        0.845 |      3.00 |    9.586 |  0.28 |
|  343 | SPAT0593-SLIT0343-DET01 |       593.4 |        0.875 |      3.00 |    7.023 |  0.38 |
