23.1597083,29.4340472
20.1119167,22.5162639
9.9209583,20.4319028
45.8127083,-0.0632222
1.9753333,-3.2918944
1.954875,0.6887806
3.8744167,-0.8178611
0.664125,25.8430389
1.4680833,-0.1155
45.8808333,-0.32025
31.60525,26.67322222
32.09925,27.62741667
45.402375,0.349166667
8.82975,28.12097222
10.852125,28.09547222
11.19520833,28.12827778
11.52445833,28.14480556
19.458,28.04591667
19.785125,28.15302778
21.4975,28.11122222
21.91266667,28.09786111
24.60579167,28.16213889
27.99370833,28.144
28.588,28.07080556
29.45395833,28.14847222
29.78433333,28.08272222
4.1834,23.0741
31.5651,20.9097
136.6451667,2.5760667
145.02,5.4419417
143.3910833,5.3111028
128.6226667,21.6735139
159.09875,-3.7218639
140.3865,18.9486028
115.5465417,25.1252056
130.1891667,9.1359667
152.5272917,7.524925
130.3385417,22.7118611
134.1570833,10.1487389
144.225375,24.0602222
114.4525417,26.5347667
153.2238333,28.7584611
153.670625,28.6465861
128.0064167,26.6116444
145.99325,5.4062861
124.5286667,7.3223028
129.0674583,21.8132889
137.9150417,23.2243611
128.8047083,19.6183639
125.4815833,26.0175833
117.2244583,17.1416361
140.7647083,2.7943556
143.7854167,8.0207
150.1009167,2.4194944
160.3957083,24.2913528
120.095875,30.85035
155.3298333,-3.1603333
143.5535833,29.7567694
137.4585417,-1.2034278
131.631375,24.1856583
146.0396667,10.1157472
127.002375,24.8532972
119.7815833,18.0151972
134.880375,25.338775
160.17125,16.376075
137.8010833,25.9071361
118.383375,10.2532444
158.0357083,14.674725
135.2479583,27.766
131.616,8.0143667
158.5777083,20.5500583
128.3235833,27.4413889
140.5700417,26.8997389
128.9765,5.6314056
160.896625,10.1762722
149.282,6.1832083
133.6265417,20.9474556
147.2306667,21.1087694
149.366125,5.3181333
115.478,25.3415694
135.6906667,8.8544222
156.5984583,25.7165139
123.2034167,4.6823722
141.8409167,20.02325
129.1827083,0.9148056
129.9806667,0.2650583
127.28175,3.0657111
157.9070417,-2.6599083
124.6141667,17.3810556
127.055875,26.5654139
157.6129167,5.4152778
159.2257917,-2.5438722
116.6759583,20.00875
118.383625,29.28619444
118.81325,29.57916667
119.1053333,12.74838889
119.235125,23.24872222
125.1253333,10.62688889
125.9502083,24.48283333
127.4875,26.91927778
128.7754167,19.88433333
128.9925417,5.808472222
135.9480833,1.245888889
138.2634583,18.69663889
138.892,4.368083333
139.6601667,21.56780556
127.4696,10.5777
146.0144,5.1319
158.1597,5.2231
105.1560833,28.02291667
117.7479583,28.07094444
118.47125,8.899972222
119.539,28.05811111
133.3991667,-3.492833333
135.5274583,0.555138889
139.504,28.03902778
141.2791667,27.95772222
141.5992083,27.95025
144.3120833,27.987
149.3497083,26.54738889
154.1439167,27.86225
133.8302,6.016
115.4540417,23.85666667
118.9497083,22.204
119.6673333,32.78916667
134.79425,10.1705
141.603125,7.193972222
142.2782083,4.166083333
155.289875,-3.072638889
133.8016,-2.5658
136.3401,10.1151
183.371125,18.1747639
195.5672083,0.5089278
180.6967917,7.2894528
192.949625,4.3086444
197.5684167,5.5116778
170.8242917,25.5851167
174.2632917,10.7200361
181.4432917,26.6739417
174.403,-0.3291389
185.9256667,18.6653861
170.7229583,0.8916083
192.605875,18.5828222
177.3120417,28.2190944
200.7705,13.9050667
163.045,6.3357528
189.0174583,3.0616333
180.2929583,21.2995778
183.5409583,3.9107833
180.802625,-0.1885694
175.6054583,11.0381667
190.4339167,3.802575
168.5061667,-0.8892278
197.838875,22.4607472
195.009,1.3064028
168.8468333,8.4884611
169.4219167,26.177575
165.4620417,24.1562333
195.295625,25.4606389
175.2095417,28.2058667
179.4372917,22.2985889
188.7626667,-0.0588139
174.779,-1.8282139
194.6355,14.1692028
181.3463333,-7.7089194
177.9927917,3.0616222
197.321375,16.9662472
200.2950833,0.6393583
164.8300833,2.5746528
165.1884583,11.3775389
191.899125,6.6451833
171.0857083,-1.1287944
195.8678333,21.7392528
176.2022917,5.9527167
170.6790833,-2.48475
180.3815417,5.58615
195.469,22.1700583
196.5807917,2.6163722
165.38075,-0.7134389
180.7351667,7.3441611
165.9595833,24.8629639
189.096,18.4099472
162.5850417,26.3339806
172.4837083,-1.7034556
168.493,2.8926806
179.8425417,26.4876472
181.319,7.8501306
193.4722917,10.7675528
178.0305833,3.1171389
180.23175,18.2925028
165.3931667,5.526075
170.7964583,-0.7385111
178.6030417,13.6960528
178.583,23.5659083
182.2194583,21.1761028
181.173875,-0.3637861
185.6581667,19.9785917
182.4697083,18.5297806
173.19375,12.1504722
170.7085,13.710125
171.6582083,17.5829306
182.09925,0.1743611
172.177,26.8866667
187.1047917,-2.5609028
161.1376667,-1.4172778
177.13825,0.9450722
197.7197917,25.5351889
190.9200417,25.4899722
187.305,4.3243611
194.1290417,25.547625
183.8202917,0.3901806
196.5344167,3.9406389
181.9059583,6.5028056
199.7970417,9.8476111
184.3389167,1.5284639
177.0137083,7.0356389
178.088625,0.9268333
183.1124167,5.0926389
162.0795417,-1.1611694
170.0061667,6.6900833
194.2364167,1.771083333
194.4055833,-1.226805556
167.1132,8.6331
175.2003,16.1403
186.5342,21.8364
162.1211667,9.327611111
167.5410833,1.269083333
178.3467917,-1.807777778
179.2523333,6.184222222
180.7375833,9.032805556
181.945125,2.740638889
