| slit |                    name | spat_pixpos | spat_fracpos | box_width | opt_fwhm |   s2n |
|  340 | SPAT0017-SLIT0340-DET01 |        16.6 |        0.008 |      3.00 |    0.637 |  1.50 |
|  340 | SPAT0086-SLIT0340-DET01 |        86.0 |        0.113 |      3.00 |    1.838 |  1.46 |
|  340 | SPAT0116-SLIT0340-DET01 |       115.9 |        0.159 |      3.00 |    0.799 | 26.86 |
|  340 | SPAT0214-SLIT0340-DET01 |       214.4 |        0.309 |      3.00 |    0.973 |  0.23 |
|  340 | SPAT0237-SLIT0340-DET01 |       237.3 |        0.343 |      3.00 |    0.785 |  0.56 |
|  340 | SPAT0272-SLIT0340-DET01 |       272.2 |        0.396 |      3.00 |    1.853 |  0.36 |
|  340 | SPAT0384-SLIT0340-DET01 |       384.2 |        0.566 |      3.00 |    1.157 |  0.32 |
|  340 | SPAT0556-SLIT0340-DET01 |       556.0 |        0.826 |      3.00 |    6.337 |  0.29 |
|  340 | SPAT0595-SLIT0340-DET01 |       595.0 |        0.886 |      3.00 |    3.132 |  0.25 |
